book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
95,272,9,18587,89,3,11,2004,143,1
2882,348,7,29510,495,8,2,2011,145,3
276,151,1,2942,500,7,26,2018,82,4
2931,323,7,19703,138,2,18,2018,123,4
1644,183,2,2660,100,4,19,2017,64,7
166,22,8,7944,79,8,25,2021,2,7
2759,278,10,29839,123,8,46,2015,171,5
2586,431,1,14398,310,7,30,2014,11,2
2038,279,2,10619,244,2,31,2012,71,1
349,423,8,26536,177,1,37,2015,196,2
351,133,6,16214,132,8,33,2011,161,1
2661,275,3,4104,279,7,4,2021,101,2
934,278,2,10465,133,9,43,2005,92,7
1953,198,7,8738,199,1,40,2017,133,5
77,368,8,9553,303,2,5,2011,165,4
1652,241,10,12741,272,3,19,2016,3,2
2105,285,6,12320,280,4,14,2000,6,7
1424,439,1,27985,132,10,27,2016,180,1
1164,439,6,12501,349,2,26,2009,135,6
1264,18,9,8767,551,4,31,2001,169,3
131,156,5,479,244,8,18,2011,87,7
196,262,4,16060,267,10,41,2004,176,2
6,58,7,24563,434,2,50,2001,19,6
632,113,1,25941,670,10,20,2015,67,7
1034,368,6,2604,684,1,29,2021,185,2
2277,34,7,26037,185,10,6,2011,192,7
1907,421,3,25714,126,6,48,2015,194,5
1750,44,6,9186,163,10,5,2015,166,4
2775,384,10,7173,323,1,41,2012,28,7
1983,51,3,18788,514,1,46,2016,168,3
682,145,4,4695,313,1,33,2010,147,1
161,266,10,9439,663,8,23,2004,38,5
2007,42,4,26706,580,6,30,2003,22,2
916,21,4,23241,538,10,43,2008,85,1
818,307,3,420,612,2,3,2003,148,6
1693,314,7,8417,568,10,41,2017,30,2
2165,27,3,6564,326,6,43,2002,20,7
2979,156,7,6969,657,5,15,2008,76,3
1814,278,2,21900,356,3,50,2021,134,6
2551,113,5,14319,626,5,24,2011,99,5
1265,14,7,16503,385,2,34,2008,59,7
2194,169,4,23708,265,8,18,2011,106,3
1283,76,4,20693,336,3,19,2015,130,2
1035,224,3,4662,169,6,8,2013,60,3
2853,307,1,12134,530,1,28,2004,144,5
1401,30,1,4794,173,6,26,2020,154,2
2589,308,9,1717,246,9,24,2006,199,4
242,88,4,3362,81,4,24,2006,114,6
1389,294,7,2723,495,3,7,2008,93,2
927,114,2,13188,644,9,43,2010,65,4
644,258,9,28270,85,1,45,2021,38,6
2490,39,7,9781,543,1,43,2000,61,7
64,201,9,12395,227,6,16,2021,26,1
576,183,5,7157,192,10,42,2021,103,1
2433,167,5,26897,289,2,21,2008,2,7
2343,393,8,9996,600,2,6,2016,74,5
1557,428,4,4727,519,9,19,2000,108,6
1181,349,10,9563,505,8,46,2015,93,7
326,71,10,24067,144,4,3,2004,38,7
513,295,5,24086,226,8,35,2008,59,1
1546,196,6,15975,319,4,31,2001,48,4
745,339,3,23201,356,7,7,2021,72,3
2547,343,10,3382,444,7,47,2008,179,3
460,107,5,888,378,7,41,2008,44,3
232,352,2,22378,612,2,5,2020,141,5
1287,205,5,19119,415,7,9,2014,19,1
2777,32,7,1330,488,9,13,2013,11,5
59,132,9,7933,388,4,22,2016,58,3
1338,155,8,19053,76,2,49,2009,92,1
2985,20,8,18904,202,1,50,2003,78,3
1859,425,4,15163,305,7,12,2009,83,1
1291,270,4,20935,103,9,34,2011,130,6
2740,450,1,19248,628,8,40,2001,9,1
2825,378,8,27144,253,7,19,2004,122,5
101,304,1,1752,524,5,35,2015,40,4
2228,108,10,28542,295,9,9,2006,64,5
1749,317,4,6822,268,8,39,2020,101,5
408,115,3,11156,219,1,25,2011,34,6
251,252,7,11742,522,4,28,2011,188,1
1776,7,2,7319,641,9,12,2012,51,6
2838,55,6,23652,622,4,20,2021,47,1
1315,425,2,28455,404,8,40,2014,6,5
2132,120,6,7832,111,7,40,2012,88,5
2952,431,9,15929,372,9,47,2020,60,7
2917,342,8,16013,545,9,36,2021,91,3
559,130,7,26577,613,8,12,2019,31,6
1751,364,9,3713,541,3,48,2000,176,3
2049,166,2,8046,338,7,46,2000,74,1
2347,273,7,23617,208,6,7,2014,108,5
2457,40,7,23158,133,1,35,2017,67,1
313,409,4,24033,529,10,50,2000,177,1
1335,51,9,9242,622,3,20,2002,60,3
2923,353,1,22364,92,8,12,2015,50,7
1673,399,4,26031,153,3,2,2018,30,2
2437,398,7,17338,383,7,34,2007,130,5
825,207,9,26508,591,8,27,2021,161,5
2068,366,1,13890,491,5,37,2000,106,3
2615,365,7,27547,411,7,42,2001,84,3
890,303,10,18366,87,4,5,2000,121,7
818,59,7,22451,191,8,7,2004,97,4
1420,190,6,23666,587,1,12,2021,106,7
1026,138,1,4838,291,2,15,2020,194,7
2605,307,4,18482,211,4,42,2020,10,3
2539,402,5,29543,641,1,19,2006,59,2
2501,126,1,26470,546,9,17,2020,91,2
2385,24,4,24759,529,8,19,2020,135,7
1912,450,6,22767,661,4,50,2002,198,5
1683,325,10,25468,428,1,38,2021,157,1
1171,21,7,5696,94,5,4,2016,187,4
2749,265,4,16870,561,2,40,2020,87,6
2863,298,8,180,89,7,1,2020,131,4
1252,362,10,19813,333,4,45,2006,43,5
2574,212,1,17279,508,1,34,2015,176,6
2996,261,7,9884,682,10,29,2009,104,6
1676,97,3,27614,164,4,16,2015,162,1
470,19,8,2750,212,8,44,2012,58,4
367,236,1,11621,500,6,27,2005,192,2
2249,120,6,2889,694,10,35,2008,104,4
271,171,7,25281,416,8,46,2001,22,2
2425,340,5,983,157,6,32,2003,194,2
2112,117,1,22204,281,4,46,2019,193,2
2402,153,3,15439,554,9,27,2021,122,4
305,56,8,9797,515,9,13,2006,59,3
532,32,6,25994,548,1,15,2019,39,5
455,249,6,29234,559,10,2,2013,146,2
1804,65,3,26481,682,4,27,2003,169,2
1106,202,7,17836,700,9,15,2010,53,5
1552,9,9,5992,340,7,2,2010,177,4
2175,378,3,16497,113,4,2,2007,66,1
2468,122,5,26720,341,2,21,2019,77,1
542,403,2,28292,253,2,40,2019,10,2
397,29,6,13128,627,10,37,2014,100,6
2308,15,5,26299,76,8,48,2004,200,1
2245,23,8,18938,698,8,15,2012,28,1
2842,388,8,20961,548,5,28,2015,62,1
2692,351,9,2421,382,8,10,2017,141,4
1928,143,10,22645,581,2,34,2000,169,4
2139,119,2,5661,557,9,46,2018,139,4
2822,180,6,3399,146,4,32,2000,127,4
2316,221,3,21052,323,6,33,2002,143,5
2748,166,1,28849,385,7,50,2003,100,1
595,318,9,7953,259,1,2,2011,59,5
2073,122,10,14819,387,6,40,2010,60,7
587,235,9,1639,234,5,9,2002,41,6
682,208,6,10569,324,8,29,2004,173,2
80,210,7,25149,209,9,44,2004,126,2
980,343,5,6015,664,1,8,2012,184,2
2728,213,2,17263,533,2,32,2021,191,3
1481,395,4,14421,432,4,9,2002,144,2
2678,292,10,17505,440,2,27,2010,162,1
1977,55,9,7100,169,5,15,2002,141,6
1497,441,2,11895,144,8,18,2004,19,6
2738,218,4,16590,176,6,20,2017,11,5
123,340,7,20842,137,7,10,2018,93,3
1691,401,8,13428,547,1,48,2012,29,1
823,297,2,24823,444,10,16,2005,139,6
1068,13,6,14340,101,10,17,2008,200,5
1540,367,1,13473,151,6,37,2017,105,7
616,433,9,3149,562,6,21,2013,146,5
577,341,7,22702,276,7,46,2014,137,4
1852,142,7,11918,233,5,11,2020,39,1
1983,25,5,27070,669,8,14,2009,92,1
1793,288,1,7452,255,2,13,2006,115,3
1785,115,3,20174,178,1,31,2009,87,1
909,26,9,19526,570,6,35,2007,26,7
1102,438,6,28812,209,3,45,2014,48,3
2616,25,7,5344,195,10,33,2017,190,1
832,40,2,7929,616,9,28,2000,141,2
1736,124,4,24506,473,9,6,2000,170,6
1661,272,8,8360,545,10,8,2011,57,4
339,205,3,4149,378,4,16,2002,100,4
2224,342,1,5813,363,10,48,2013,187,4
1196,324,1,21232,265,4,26,2010,194,3
1777,63,9,24315,206,5,4,2003,122,4
807,210,3,10273,652,9,28,2013,86,5
2697,294,8,9907,689,3,16,2011,140,5
2812,1,6,27309,379,4,17,2000,152,7
1833,56,3,24010,172,10,16,2012,24,5
1502,331,6,26366,555,10,12,2016,126,1
2947,79,2,22171,169,8,27,2017,189,5
5,93,3,21800,76,8,25,2002,5,1
2202,321,1,25892,448,10,41,2010,114,4
208,61,8,5268,541,1,9,2020,80,6
2327,376,4,7446,372,5,10,2007,134,4
1367,145,7,9355,330,10,27,2015,72,3
672,381,5,17646,368,7,15,2017,90,4
2530,36,10,21037,214,2,30,2021,178,2
967,215,10,9780,518,4,41,2011,41,7
2633,383,3,23079,526,7,35,2006,124,3
968,414,1,29646,382,6,37,2012,12,3
1607,236,5,7923,536,10,45,2000,142,1
1118,292,7,4163,634,9,32,2004,49,2
49,176,10,24110,442,3,14,2002,114,1
2031,155,2,21568,92,2,47,2005,125,3
2238,42,1,8929,156,2,44,2003,167,5
2799,108,6,14077,301,6,23,2015,42,1
1697,124,4,24416,77,6,12,2011,27,3
2593,433,10,23143,387,6,50,2006,154,6
223,289,1,1545,199,8,16,2004,20,7
2882,137,6,15811,576,7,15,2008,1,3
746,153,8,10354,320,10,44,2003,48,3
2986,209,9,28326,663,6,7,2011,125,5
840,396,9,26581,679,5,37,2007,34,5
2346,49,6,8408,409,10,40,2006,123,2
1500,387,1,1949,631,1,35,2016,71,2
2946,86,3,10840,321,4,33,2014,171,6
561,105,2,21605,286,2,30,2017,133,6
1767,448,8,23332,191,3,24,2021,160,5
325,276,10,2379,205,5,34,2011,105,2
2211,305,8,20786,237,3,17,2015,120,7
1179,4,9,20569,255,9,15,2002,182,3
1558,42,3,28225,136,7,23,2007,186,7
964,399,1,18134,415,4,50,2009,129,3
1200,152,7,22636,409,10,3,2005,100,6
1785,196,10,8084,483,3,15,2019,81,7
99,8,5,6990,85,10,34,2009,31,7
2929,197,10,4870,361,8,28,2021,195,7
1439,395,5,12688,92,10,13,2005,109,3
593,221,4,19879,678,7,50,2018,70,1
536,12,2,14411,298,8,34,2007,101,6
2657,24,8,19694,144,10,50,2017,174,5
1961,331,3,2876,680,1,10,2020,38,3
2454,402,1,23714,353,2,50,2007,17,7
1306,64,7,3158,685,3,34,2016,184,5
2216,348,4,2614,197,5,7,2010,199,1
1038,345,2,15407,388,8,22,2002,29,2
1453,143,4,19220,113,4,50,2000,195,5
435,320,3,18422,595,5,2,2010,40,4
812,57,8,22654,240,6,30,2011,86,5
2451,58,5,28784,330,9,4,2001,113,2
2312,286,3,4069,211,9,2,2019,134,1
296,202,10,6210,194,6,18,2016,78,1
224,207,7,8129,207,4,11,2006,143,4
1348,31,6,8842,474,6,31,2017,57,5
278,195,3,16721,222,3,7,2008,22,7
1339,25,6,18448,486,9,7,2016,66,3
2466,103,9,17718,299,5,5,2011,81,2
884,217,1,15090,632,7,6,2005,131,7
105,316,5,196,238,3,17,2002,199,7
1069,240,10,1200,509,9,11,2017,79,3
659,140,2,9232,534,3,12,2010,153,4
2501,84,10,23414,681,2,37,2019,154,1
2434,235,10,879,164,10,30,2019,190,6
368,435,5,8861,265,5,13,2003,125,1
2153,104,5,25167,607,4,39,2008,38,6
2378,403,5,29596,626,9,10,2000,161,6
2047,159,1,26114,676,2,37,2009,142,1
2901,354,3,10906,368,5,30,2018,18,4
2591,156,7,5154,374,3,45,2003,186,7
2639,200,1,14762,145,2,32,2002,91,2
260,336,8,3714,578,6,35,2004,30,1
2962,420,10,3123,189,10,22,2002,6,1
2957,89,8,23185,533,1,47,2020,64,2
2964,280,8,11818,355,3,37,2012,25,5
1384,439,1,8354,526,5,14,2004,106,7
1619,305,9,21405,231,8,31,2001,73,6
2429,137,3,13627,666,8,6,2016,31,4
772,120,2,22522,272,9,8,2004,9,7
1015,94,3,23527,559,10,10,2006,79,1
614,327,9,23594,639,7,43,2015,156,3
934,9,2,24778,511,4,20,2006,136,3
1253,31,9,5323,241,8,1,2018,19,6
1259,142,3,3307,648,3,39,2018,53,7
1077,165,8,12698,246,7,47,2015,65,3
1688,123,4,9433,647,5,13,2011,35,4
2848,414,6,25929,206,6,50,2011,169,6
1937,272,8,5357,297,8,23,2008,188,7
745,41,10,25007,272,4,47,2000,31,5
188,409,10,15800,407,10,29,2001,83,3
773,427,6,20531,611,8,37,2016,97,3
1552,127,7,685,319,6,38,2000,95,4
1609,407,2,7136,648,3,21,2013,6,2
1640,311,6,3483,194,3,30,2001,65,3
1766,406,6,18980,631,6,14,2011,20,1
1377,347,6,5956,597,9,39,2009,86,7
2726,355,10,6317,124,7,16,2015,19,1
2803,436,7,8881,237,4,37,2005,193,3
433,89,8,18521,623,2,9,2018,34,2
1418,57,2,19108,176,3,17,2002,42,1
1042,265,10,24210,692,4,13,2021,108,7
1656,366,5,25574,162,9,6,2017,146,1
519,446,8,28662,430,4,20,2015,112,7
7,435,1,9243,491,4,31,2000,37,1
2597,408,8,20182,350,6,38,2016,174,3
1459,73,8,17938,668,2,36,2006,4,6
2202,77,10,21561,118,6,8,2012,31,7
2728,42,10,15045,457,7,49,2016,92,3
823,331,6,5649,611,1,32,2004,31,7
1067,261,5,4661,370,2,45,2001,10,2
1392,216,1,22195,117,10,14,2021,20,7
2317,52,4,15498,479,8,29,2003,158,3
2198,67,1,8543,500,7,17,2004,109,2
1289,197,9,9376,93,5,29,2001,193,1
103,253,1,17436,218,6,4,2015,132,6
264,175,9,21786,280,7,5,2003,135,3
1380,411,2,27480,300,7,22,2003,45,5
1000,418,1,7299,241,4,33,2009,87,5
2936,79,4,11463,416,6,41,2009,138,1
1799,267,3,5469,531,1,3,2014,63,7
140,398,2,6269,588,2,19,2019,103,5
2030,401,4,11072,287,7,1,2013,30,4
2977,136,3,6020,398,4,33,2010,108,3
660,190,8,4651,539,9,40,2008,115,7
2065,243,7,27359,335,10,15,2010,149,6
657,395,5,15054,267,7,48,2010,11,1
879,390,6,1886,108,6,19,2010,71,2
1928,58,9,15697,120,8,36,2014,92,4
326,84,1,9215,223,10,28,2008,133,4
32,339,1,26112,604,10,40,2007,89,4
1426,393,1,28064,443,6,1,2001,64,7
1568,125,10,26368,513,10,9,2014,64,5
623,49,8,25008,386,9,28,2009,108,3
1714,381,10,23692,463,3,17,2017,120,6
642,385,10,29560,427,8,1,2015,59,7
1125,157,1,26574,428,7,33,2015,27,2
23,160,6,8620,576,6,20,2014,176,7
2250,265,3,11855,479,8,13,2016,145,7
1537,135,4,13465,656,2,3,2018,64,6
233,330,1,19692,631,7,26,2015,179,2
2813,133,8,20247,549,3,45,2008,17,7
2584,18,3,25866,621,10,28,2000,44,6
1528,148,10,2108,386,10,43,2015,146,2
316,211,7,28856,400,6,4,2018,3,6
1335,100,8,6627,637,6,30,2021,3,2
541,262,7,2260,224,2,7,2006,92,4
2488,169,10,9249,298,8,28,2016,66,2
516,76,4,16423,261,4,3,2013,47,5
2561,393,6,9670,544,5,31,2005,138,6
1129,427,5,25490,439,6,41,2003,196,4
246,238,10,16059,333,8,1,2014,103,4
2612,129,10,2668,635,4,15,2012,154,6
1121,402,3,7837,87,10,21,2021,186,6
1052,49,9,21027,631,4,26,2005,130,6
2966,140,8,5223,241,5,50,2005,43,2
801,279,10,1207,402,9,28,2009,182,5
2518,334,6,22472,595,5,40,2020,77,5
988,249,5,28241,625,4,1,2013,48,4
2659,391,3,17930,687,3,1,2002,118,7
898,420,6,13911,190,6,19,2019,186,2
1482,117,1,8841,653,8,38,2011,96,7
1041,321,2,14243,235,8,12,2015,189,2
2995,181,7,25441,221,2,31,2021,189,5
2406,14,2,24249,525,2,17,2012,198,6
2673,5,3,7692,516,3,30,2013,5,3
2767,191,4,3383,165,7,19,2008,148,6
775,48,9,12672,505,9,19,2013,3,4
2269,162,7,5219,160,1,19,2001,142,2
195,163,8,25478,374,10,47,2021,49,3
1885,439,7,12100,515,6,35,2006,27,4
1046,402,1,15081,489,1,9,2001,96,5
2853,336,7,232,79,5,48,2008,67,5
445,252,2,988,640,6,27,2014,67,2
2421,206,2,6526,142,3,9,2002,31,4
1243,226,1,17814,534,6,39,2012,8,1
1072,289,3,3936,257,1,25,2003,1,3
2048,54,6,12356,444,2,36,2005,105,4
2597,10,7,16339,140,1,3,2016,22,7
321,140,3,970,548,3,13,2018,14,5
2902,149,10,20281,168,7,43,2006,141,3
616,439,7,7893,234,7,2,2005,92,3
134,284,5,26784,453,3,19,2001,120,7
2060,392,8,10408,132,4,50,2002,149,5
918,362,8,16464,323,1,7,2008,77,5
2694,55,5,16251,455,4,28,2005,70,1
1179,31,1,23926,132,8,39,2021,187,3
344,140,9,10989,113,5,11,2020,27,5
2804,336,3,2648,416,5,9,2001,60,1
2370,349,7,24212,501,6,9,2008,85,6
2555,402,4,20350,591,3,8,2007,18,6
2974,347,2,22364,689,8,3,2008,170,4
107,174,10,635,615,2,9,2010,82,4
2542,201,4,14534,367,10,2,2020,87,3
447,333,6,14640,409,10,23,2017,68,2
601,307,1,22606,81,4,7,2010,78,2
1441,156,5,26742,700,7,19,2009,184,6
1825,202,6,657,568,10,46,2007,64,1
11,178,7,17252,573,3,8,2010,181,3
882,413,3,23683,121,10,25,2003,161,3
2146,73,4,11171,531,8,27,2011,127,3
2924,45,10,17932,370,6,15,2018,14,1
983,204,7,9384,449,10,29,2020,153,4
2000,390,6,4937,86,5,49,2015,82,1
78,155,9,11157,436,5,8,2006,144,7
1304,386,8,3584,551,4,20,2003,177,1
742,437,3,28443,370,8,17,2005,155,2
773,330,1,6507,314,10,30,2019,13,2
1825,212,10,10228,335,6,3,2021,129,4
735,28,4,18458,626,4,3,2002,95,7
2775,424,4,21329,594,6,24,2018,12,6
583,185,3,26412,127,3,14,2009,90,5
2907,363,4,26396,327,8,26,2006,197,2
1464,369,3,14188,259,5,1,2020,83,5
1211,138,2,24077,590,3,35,2012,125,5
2000,165,1,13234,443,5,23,2005,124,7
7,193,10,28130,258,6,2,2005,143,2
1713,159,10,27956,554,9,42,2014,197,1
1782,271,3,2326,568,10,41,2013,148,5
652,277,2,15244,509,1,22,2002,199,7
2837,362,10,2712,461,5,38,2004,134,2
65,228,10,13660,350,10,15,2019,177,1
522,422,6,13736,354,2,8,2007,19,5
497,195,8,6135,452,3,15,2021,124,6
2292,130,9,19387,128,4,26,2012,179,4
513,233,4,26108,164,10,42,2000,32,4
2098,248,3,6726,539,6,27,2021,79,2
2325,323,4,15221,146,6,20,2016,95,3
2013,431,4,14375,276,4,27,2003,155,1
1930,391,8,15054,423,10,8,2013,10,3
2650,74,8,6496,676,9,21,2004,115,4
332,29,3,21078,475,10,26,2015,121,7
1628,399,6,18526,607,5,27,2013,32,1
712,20,7,19428,551,4,1,2021,130,6
805,155,8,23219,198,3,32,2014,31,2
74,52,7,17350,700,3,17,2001,155,2
182,294,5,6748,380,6,3,2012,153,5
969,272,8,861,76,4,23,2017,184,7
1122,146,8,28973,128,1,3,2009,53,5
1349,437,8,1993,278,10,45,2003,96,7
733,85,9,20257,467,5,5,2011,98,5
1368,320,5,15371,164,2,38,2003,130,6
2816,283,2,20976,637,4,40,2006,196,7
599,153,7,20253,212,1,12,2018,14,4
2019,428,7,11294,146,8,43,2000,148,4
2572,144,8,18273,341,5,43,2017,191,6
1940,136,2,21767,126,5,41,2011,43,4
1668,300,6,7855,178,10,49,2000,81,2
97,166,4,6416,122,3,8,2020,106,2
56,225,2,16753,617,5,19,2004,68,1
2468,254,7,19902,378,2,49,2015,27,2
1339,374,9,20050,211,3,26,2003,167,2
2256,311,1,8747,321,3,13,2005,175,3
2390,211,5,7494,421,8,10,2017,158,7
1469,304,6,26802,435,8,7,2018,136,3
1539,433,9,12358,636,4,5,2012,82,3
1625,406,9,14594,281,3,34,2014,62,3
1083,52,6,3112,107,1,38,2018,57,5
1346,359,1,16280,681,10,8,2008,161,3
897,79,8,3104,657,5,9,2016,86,1
283,10,6,5956,326,6,44,2000,27,3
1547,220,2,12640,369,4,35,2007,6,3
1760,166,8,9768,333,4,19,2006,186,6
811,361,6,15899,230,10,34,2007,34,1
2155,450,10,1643,650,9,2,2019,121,6
699,142,8,22213,612,1,26,2002,192,4
1477,83,4,1439,157,2,34,2000,16,2
1122,273,7,13194,239,3,35,2012,81,7
2612,228,2,6793,294,9,15,2006,145,6
459,74,1,2254,381,10,17,2012,161,1
1839,442,8,4305,356,5,45,2010,147,6
1020,303,2,13559,552,8,47,2016,8,1
977,229,6,20673,348,1,25,2013,127,4
269,173,9,18923,321,2,40,2013,145,5
700,320,7,1197,226,8,41,2002,155,5
459,183,9,8439,587,4,43,2009,23,2
2459,390,1,9403,469,10,2,2009,144,7
985,102,2,8372,322,6,14,2000,141,1
1084,99,5,21309,649,7,39,2006,119,3
1991,176,2,16778,579,5,27,2003,58,7
2754,263,4,15905,227,5,47,2020,166,2
304,43,4,12267,574,7,48,2013,59,1
2015,369,4,3845,510,10,39,2005,70,4
71,46,4,20415,376,8,49,2005,47,1
1211,121,4,10598,553,10,10,2015,49,3
2746,237,7,28852,456,3,32,2018,98,6
2578,450,2,25339,523,3,18,2006,93,5
1741,378,3,19849,189,10,39,2003,128,2
1660,404,5,21511,244,10,23,2018,129,6
2327,304,2,5483,158,3,17,2001,99,6
818,92,2,1725,636,3,45,2006,6,3
512,72,5,25865,152,7,9,2012,170,3
572,162,5,1977,318,1,6,2016,10,4
2233,326,2,5181,110,6,25,2009,72,7
60,78,9,16446,654,3,32,2002,124,2
1212,98,10,19733,537,3,11,2006,137,2
1572,187,3,23339,469,9,11,2017,193,7
1046,129,10,9486,104,7,22,2009,176,7
65,308,5,12035,387,8,4,2018,149,1
2198,134,7,29469,459,3,42,2008,68,2
1356,55,7,10674,331,1,12,2021,126,1
1579,169,4,26994,343,8,33,2008,45,3
2260,29,3,25088,139,6,21,2014,12,2
833,345,5,5149,211,9,19,2000,33,3
2293,274,6,14002,564,1,48,2020,147,7
2817,389,6,25899,409,9,38,2020,95,7
1915,198,6,3215,141,9,2,2008,22,1
1785,66,10,29230,475,2,48,2004,197,2
80,33,3,1906,167,5,43,2004,139,2
1367,437,9,12884,126,6,25,2018,73,1
2730,162,7,4621,476,1,28,2014,50,2
2380,145,7,19416,552,8,31,2004,115,2
1277,194,1,7638,285,8,33,2017,41,4
2527,79,9,7259,146,4,46,2018,195,5
792,63,1,7913,556,3,45,2011,54,3
2530,280,1,7608,209,9,21,2001,111,5
2965,123,7,21677,569,1,12,2000,58,4
1576,296,10,20864,544,9,30,2017,100,4
704,328,2,25361,126,1,24,2008,108,6
1881,41,9,9922,252,9,38,2005,76,3
1159,373,7,22728,647,8,16,2003,20,7
2360,399,4,28032,491,5,38,2008,153,7
1934,405,4,3447,538,2,34,2015,104,6
2258,286,4,19762,276,7,29,2021,8,3
1966,96,2,25818,506,6,14,2011,150,5
1804,342,6,4551,384,6,49,2007,72,3
2515,151,1,21007,655,5,24,2004,156,7
1979,224,9,21341,434,6,41,2012,169,1
1083,274,3,7600,499,2,41,2015,152,6
625,415,6,2396,458,7,8,2001,57,1
1301,89,6,23138,482,10,47,2018,170,3
2303,450,9,9237,76,8,31,2003,49,1
596,212,8,12896,235,7,37,2013,45,6
319,201,5,13541,406,1,37,2017,190,3
2536,154,6,23306,144,5,6,2020,8,7
1906,306,9,22271,661,8,33,2016,21,7
1558,132,4,23595,349,6,16,2007,138,6
558,302,3,21926,299,2,6,2021,131,1
1211,387,3,22004,325,2,1,2016,18,3
1057,71,10,28883,104,10,7,2017,186,5
700,167,8,15040,481,2,30,2014,126,7
288,420,7,15782,610,5,47,2018,63,2
317,399,8,1026,541,8,30,2020,78,2
2883,266,10,9683,414,9,25,2019,129,1
2174,387,3,12726,399,10,10,2016,145,6
2697,446,10,20641,411,3,3,2012,192,4
2370,354,6,8384,484,2,10,2000,49,2
1850,316,3,4849,594,3,14,2000,192,3
456,415,1,1839,299,8,46,2013,31,6
2183,37,4,10586,145,5,44,2000,131,6
2055,366,1,28888,404,4,31,2014,139,2
2635,133,3,5360,312,7,16,2004,151,6
803,251,3,10821,229,4,16,2003,110,2
2660,363,5,28270,129,10,17,2013,159,4
2876,375,4,2833,410,9,18,2003,137,1
1360,380,10,21591,581,3,24,2018,161,5
969,20,6,2920,533,2,20,2020,55,7
1119,281,5,9328,431,6,49,2007,157,6
2728,142,4,3619,311,6,21,2009,135,7
1568,90,1,20908,281,5,17,2007,98,6
1410,222,3,8088,135,4,17,2018,76,1
1015,358,9,16971,312,5,11,2000,69,3
732,184,5,9045,624,2,47,2000,196,5
2933,200,6,8703,517,3,49,2009,91,2
1731,243,5,196,519,2,33,2006,155,4
2030,421,8,13883,109,1,44,2003,55,7
2828,200,2,2430,301,2,45,2001,23,7
438,185,7,7577,569,8,15,2014,55,7
2961,433,1,25078,416,10,33,2019,84,5
2221,267,6,2911,219,1,3,2019,41,2
1091,272,5,19914,677,9,22,2009,103,5
1702,156,8,18934,395,4,30,2020,92,7
1033,97,2,7969,614,6,6,2010,52,2
854,156,1,22396,287,9,3,2014,139,2
1684,428,9,5617,164,2,26,2004,194,5
2416,226,1,17985,216,10,24,2017,34,3
353,150,4,17197,132,9,18,2020,21,7
1928,226,6,3635,686,4,45,2000,185,6
306,134,9,12335,646,7,16,2011,7,3
2101,209,2,4345,528,3,38,2011,16,3
2598,325,7,8905,302,2,37,2013,166,5
1637,204,3,2520,284,1,4,2009,164,3
2314,133,7,21846,290,8,4,2011,143,3
646,412,10,17790,333,8,49,2018,7,2
941,443,5,19170,578,6,13,2006,14,2
2272,183,5,276,391,4,18,2021,18,4
2218,369,7,9562,641,7,48,2002,40,2
125,195,2,1740,568,2,31,2020,128,7
2829,329,7,1261,608,2,9,2002,25,5
2893,386,2,5516,357,1,32,2015,167,5
2786,311,8,7680,492,7,2,2004,50,4
1341,263,2,28178,531,4,34,2021,17,7
943,314,8,4332,117,6,8,2021,122,4
8,213,10,25181,316,8,24,2000,40,1
379,17,4,14375,103,2,20,2012,29,5
1479,15,5,21453,231,9,16,2008,158,3
704,113,1,27849,480,7,34,2015,145,1
2593,430,7,23827,536,8,14,2016,11,2
2382,205,6,10667,686,4,50,2003,151,4
256,259,7,11789,194,4,8,2012,135,3
1050,153,1,9451,98,5,32,2009,149,5
2986,355,2,24155,430,6,39,2020,128,2
2430,225,1,28661,663,3,45,2002,30,5
2137,275,1,28735,257,9,38,2006,93,7
1765,189,7,19629,517,3,24,2007,33,2
1692,209,6,24253,539,8,30,2002,62,3
2549,416,6,17827,279,6,12,2020,9,3
1014,292,2,23983,585,5,2,2008,10,4
522,90,6,24429,144,1,25,2019,170,7
2569,185,1,12940,245,6,26,2004,8,4
1976,318,8,11847,135,5,30,2003,19,4
198,334,7,28880,403,6,5,2012,61,6
2073,44,10,23880,677,9,31,2020,137,7
60,239,1,22447,499,8,41,2001,133,2
470,70,1,5965,148,4,40,2003,135,7
1907,406,10,26791,243,8,41,2004,191,3
461,108,3,12995,616,4,42,2016,98,7
946,52,8,5057,534,2,22,2007,74,4
2659,140,6,11635,442,4,36,2018,39,7
109,259,9,17203,255,8,9,2005,121,2
471,64,7,3156,327,5,41,2013,125,6
109,276,3,1998,647,2,15,2003,146,6
1251,409,10,4191,175,6,37,2010,98,4
2734,439,10,2200,137,2,17,2002,173,1
875,136,5,2987,418,5,33,2016,46,2
1347,258,9,4642,390,8,18,2010,1,4
2151,435,5,6725,276,3,16,2013,60,4
1341,187,5,16920,409,3,38,2014,3,4
958,280,6,20757,438,4,41,2018,9,3
2816,380,10,22247,620,6,33,2012,184,3
1556,387,3,11507,116,9,39,2018,180,7
2178,224,4,8415,154,2,47,2004,121,2
118,93,4,10406,80,2,25,2009,193,6
208,338,5,13592,644,10,20,2009,177,1
2849,192,5,14797,318,8,7,2015,112,3
696,400,6,7404,409,2,43,2016,102,1
1084,402,1,27009,290,7,30,2002,109,6
2096,2,2,21795,386,6,11,2018,22,5
